63181,B07,BEF ST HELIER'S AVE
44269,B01,BLK 223
10017,B14,AFT HOSP DR
22349,B03,BLK 734A
71201,B05,
67451,B02B,BEF BUANGKOK DR
63351,B02,OPP HOUGANG SWIM CPLX
44139,B03,OPP BLK 26
23021,B22,GENERAL MOTORS
26349,B02,TUAS TECHNOLOGY PK
70299,B04,
53149,B09,WHITLEY SEC SCH
63331,B04,BLK 615
77239,B20,BLK 643
77161,B04,BLK 741
16069,B28,HENG MUI KENG TERR
45441,B02A,OPP ENG HUA FURNITURE MFG PTE LTD
59339,B01,BLK 776
84089,B07,BLK 40
09179,B18,ROYAL THAI EMBASSY
25369,B01,JAS METAL COATINGS
58379,B06,OPP BLK 325
65261,B10,BLK 649
81179,B02,BLK 22
84511,B33,BLK 608
63379,B12,BLK 608
28231,B09,
18121,B08,OPP AYER RAJAH IND EST
67039,B29,AFT JLN KAYU
58171,B04,SEMBAWANG CORP INDUSTRIES
46549,B01,BLK 347
25459,B10,SCHERING-PLOUGH
02159,B03,OPP SUNTEC CONVENTION CTR
22579,B30,BOON LAY STN
10391,B04,OPP MELATI BLK 2
95081,B04,CHANGI BEACH CP 5
93151,B19,OPP CABLE SKI PK
27411,B03,BLK 844A CP
77101,B07,BEF PASIR RIS RD
01012,B03,ALLSON HOTEL
84131,B02,OPP PANASONIC
58421,NIL,Blk 353
62221,B06,OPP BLK 146
49179,B01,OPP SEOW WEE TRADING
18301,B03,LIM SENG TJOE (LT 27)
48059,B13,OPP MANDAI AGROTECH PK
94069,B20,OPP KEW GREEN CONDO
52529,B08,BEF BLK 221
64411,B04,BLK 670
63161,B03,S'GOON SWIM CPLX
70269,B08,CITIPOINT IND CPLX
42221,B06,GOOD LUCK GDN
70059,B03,BEF JOO SENG RD
70051,B04,AFT JOO SENG RD
52149,B09,OPP PHILIPS S'PORE
N4509,NIL,KRANJI PRI SCH
65159,B05,BLK 101C
14291,B02,BLK 27
21601,B09,BLK 357
74021,B31,FUTURE TAMPINES IND AVE 4
49229,B02,LONG KUAN HUNG CROCODILE FARM
04168,B03,OPP PENINSULA PLAZA
62139,B14,S'GOON STN
47059,B19,OPP IM FLASH S'PORE
46211,NIL,JOHOR BAHRU CHECKPT
04211,B01,CLARKE QUAY
22441,B01,BLK 669
67251,B01,BLK 253
46881,B01,OPP CITY SQ
66081,B02,OPP S'PORE POWER TRG INST
28061,B09,JURONG EAST STN/INT
57119,B16,BLK 101
24619,B10,OPP MARINTEKNIK
84641,B02,BLK 24
12031,B01,PANDAN VALLEY CONDO
43789,B11,AFT LP 83
54279,B14,BLK 427
14441,,
53181,B03,AMTECH BLDG
51109,B01,OPP OLD POLICE ACADEMY
63169,B04,OPP S'GOON SWIM CPLX
46241,B02,OPP BLK 15
11311,B10,HSE NO. 532
45311,B05,BLK 547
56079,B32,AFT OLD UPP THOMSON RD
97079,B14,OPP SELARANG CAMP
46461,B06,OPP BLK 757A CP
22309,B03,AFT FAN YOONG RD
32069,B26,B26 LIM CHU KANG RD
85039,B06,OPP EXCELSIOR GDNS
45329,B08,OPP YEW TEE STN
64031,B03,BLK 436
46269,B10,REPUBLIC POLYTECHNIC
53329,B01,OPP CITY CAB
54209,B06,BET BLKS 152/155
67419,B05,OPP BLK 261
74011,B29,OPP LP 223R29
43759,B13,AFT LP 59
05241,B01,OPP BLK 333
09212,B07,ROYAL PLAZA ON SCOTTS
47559,B06,OPP BLK 630
44629,B08,BLK 457
98119,B02,
21019,B05,AFT YUAN CHING RD
59159,B01,BLK 151
84391,B06,BLK 534
47569,B01,OPP BLK 620
44699,B02,OPP BLK 484
14259,B03,BLK 11
63021,B19,THE HELPING HAND
80169,B04,Nicoll Highway Stn
46091,B06,WOODLANDS TOWN GDN
54301,B07,BLK 5022
15121,B04,LP 49
54401,B04,BLK 522
53259,B02,OPP BLK 125
66131,B04,TRINITY METH CH
42141,B01,OPP KING ALBERT PK
43469,B02,BEF BT BATOK WEST AVE 5
76459,B01,BLK 323
11279,B14,AFT CORONATION RD WEST
85019,B02,EASTWOOD CTR
49139,B07,AFT RAILWAY CROSSING
64379,B02,BLK 525
57031,B03,NEE SOON DRICLAD CTR
96111,B01,BEF UPP CHANGI RD
25469,B12,BEF TUAS WEST AVE
22191,B01A,SOON LEE DEPOT
47579,B03,BLK 556
52259,B02,OPP CHUNG HWA FREE CLINIC
10361,B06,CENDEX CTR
16161,B08,OPP NUS RAFFLES HALL
24441,B04,OPP HOECHST S'PORE
46539,B03,BLK 320
28079,B12,BLK 210
46009,INT,WOODLANDS REG INT
49051,B09,BEF SG KADUT ST 5
25169,B08,OPP PANASONIC
58501,NIL,AFT MONTREAL DR
26059,B09,DRYDOCKS WORLD
14231,B09,KEPPEL DP BLK 519
80119,B02,AFT GEYLANG RD
58211,B02,SEMBAWANG STN
43191,B03,BLK 288C
26171,B01,RICHEE ENGRG
18089,B06,S'PORE POST
50037,B06,NOVENA CH
50029,B02,OPP UNITED SQ
54511, B01,
06161,B01,BLK 2
22181,B05,SINGAPORE POST
70311,B02,AFT GENTING LANE
66539,B01,
44609,B02,BLK 408
64071,B02,OPP PUNGGOL PK
43639,B02,OPP YWMA KINDERGARTEN
22029,B15,PCI
76121,B04,OPP ST. HILDA'S SEC SCH
75261,B02,BET BLKS 710/713
67471,B02,AFT FERNVALE LINK
77331,B06,BLK 747A
92249,B01,OPP AMBER GDN
84491,B08,BLK 629
93111,NIL,BEF ELITE PK AVE
41139,B04,AFT THE JAPANESE ASSN
22011,B14,JURONG BIRD PK
28529,B06,BLK 441
59591,B02,
27031,NIL,HALL 12
54539,B07,BISHAN PK
59099,B14,BLK 220
76349,B04,DUNMAN SEC SCH
28601,B03,YUHUA SEC SCH
29021,B06,AFT JLN BUROH
19011,B03,BLK 19A CAR PARK
04121,B03,SMU
64319,B05,
59089,B25A,
80179,B04,
07021,NIL,SELEGIE CTR
45291,B05,OPP BLK 704
11589,B03,BLK 157
68051,B11,BEF TPE
80229,B04,BLK 45
58409,NIL,Blk 491
23471,B07,BEF S'PORE TPT PTE LTD
16211,B01,WHARVES BLDG
17379,B04,BLK 304
80051,B03,AFT LOR 1 GEYLANG
98051,B09,BEF LOYANG WAY
54331,B05,BLK 346
75161,B03,BLK 855
20059,B21,OPP CYCLE \& CARRIAGE
59019,B12,AFT SG SELETAR BRIDGE
22259,B04,BLK 668D
67411,B06,BLK 261
50161,B16,BALESTIER CTR
28591,B05,OPP BLK 481
84129,B03,FUJITEC S'PORE LTD
67291,B03,BLK 303B
25191,B01,ASIATIC ENGRG
54109,B04,
28251,B13,
76131,B07,UOB TAMPINES CTR
81119,B03,OPP PAYA LEBAR STN
92079,B08,BLK 57
63029,B20,OPP THE HELPING HAND
18021,B03,OPP GEMPLUS
44451,B06,BLK 224
99029,B18,AFT CRANWELL RD
46121,B05,OPP HAWKER CTR
42161,B03,BLK 18
46611,B08,FUCHUN SEC SCH
23479,B08,AFT S'PORE TPT PTE LTD
44491,B03,BLK 416
84381,B08,BLK 544
16231,B05,WHOLESALE CTR
12189,B05,BEF MT SINAI DR
27451,B02,BET BLKS 272D / 271A
45301,B04,BLK 708
92061,B05,CHIJ KATONG CON (PR)
43471,B03,BLK 306
14219,B06,OPP ISS IN'TL SCH
25359,B02,OPP HANWA ASIA
22229,B07,BEF PIONEER RD NORTH
55121,B27,OPP BLK 604
46369,B02,
31201,B35,AFT CHINESE CEMY PATH 13
82071,B04,OPP TG KATONG GIRLS' SCH
24029,B27,MAZAK S'PORE
07221,B07,SRI VADAPATHIRA K TP
84579,B03,AFT CHAI CHEE ST
44079,B05,OPP BLK 464
10381,B02,OPP BLK 48
24531,B02,UTRACON CORP
17279,B03,BLK 723
66341,B05,DAIKIN S'PORE
66099,B02,OPP GOLDEN HILL EST
46841,B07,OPP BLK 739A CP
14269,B01,BLK 10
66351,B01A,S'GOON STN
75141,B10,BLK 730
84599,B07,OPP SBS BEDOK BUS PK
52471,NIL,BEF PENTECOSTAL CH
76161,B02,OPP BLK 248
46609,NA,KOTARAYA II TER
97049,B06,CHANGI PRISON
60089,B01,OPP ST ANDREW'S JNR SCH
21069,B08,BEF JLN TEPONG
21011,B06,AFT JURONG LAKE
41061,B29,CHINESE HIGH SCH
58179,B03,OPP SEMBAWANG CORP INDUSTRIES
84051,B09,BEDOK SPORTS CPLX
10041,B02,AFT BLAIR RD
93119,B04,AFT ELITE PK AVE
23349,B08,BEF PIONEER RD
27389,B03,GEK POH SHOP CTR
80239,B02,OPP BLK 59
40041,B09,AFT NEWTON CIRCUS
20019,B15,BLK 431
46181,B04,OPP BLK 12
22199,B02,OPP SOON LEE DEPOT
25269,NIL,TUAS CHECKPT
14279,B03,BLK 25
67629,B01,Blk 557
43331,B01,OPP BT BATOK PRESBY CH
28649,B04,BLK 286A
80089,NIL,BEF LOR 18 GEYLANG
05429,B01,BEF WALLICH ST
84709,B08,OPP BLK 150
56021,B21,OPP S'WANG HILL FC
22081,B03,OPP NATSTEEL
15169,B06,HARBOURSIDE IND BLDG 2
92101,B21,KATONG SHOP CTR
21641,B07,OPP LAKESIDE APT
74049,B02,GOLDEN PAGODA TP
22009,INT,BOON LAY INT
30081,B02,OPP HAI INN SEE TP
71161,B02,BLK 3019
58069,B32,OPP THE ASHRAM
47169,B01,YEE LEE OILS \& FOODSTUFFS
41141,B01,BEF SICC
31199,B25,B25 OLD CHOA CHU KANG RD
66069,B05,BEF BRADDELL FLYOVER
01549,B05,NEAR BALI LANE
52299,B03,BLK 50
58131,B09,OPP MJD NAVAL BASE
58181,B02,SEMBAWANG DRUG REHAB CTR
54391,B07,JUBILEE
43719,B01,MINDEF CP
84639,B20A,BET BLKS 731/734
98171,B15,OPP SIA SUPPLIES CTR
76259,B05,OPP BLK 487B
41101,B03,ST MARGARET SCH
27361,B04,BLK 710
44281,B03,BLK 8
04219,B02,OPP CLARKE QUAY
11029,B02,BLK 166
53021,B03,OPP SHUNFU EST
20219,B04,BEF BLK 11
17029,B04,OPP WASEDA S SNR HIGH SCH
77311,B03,BET BLKS 771/772
62161,B04,ST. GABRIEL'S SEC SCH
98109,B02,OPP LOYANG PT
67111,B05,ST ANNE'S WOOD
43091,B21,BEF CASHEW RD
29149,B03,OPP LP 4
93201,NIL,VICTORIA SCHOOL
76311,B01,OPP TAMPINES JC
47111,B02,BEF SENOKO WAY
11351,B01,BLK 13
66361,B03,BLK 319
45379,B02,YEW MEI GREEN CONDO
67351,B03,BLK 320A
55141,B09,OPP BLK 622
58369,NIL,BEF LP 8
92149,B08,ST. PATRICK'S GREEN
25381,B03,SHC IND BLDG
28519,B04,BLK 425
27401,B01,BLK 853
59381,B12,BLK 314
28008,NIL,JURONG EAST INT
28289,B18,
60219,B02,BEF SIEMENS CTR
44259,B07,BLK 183
01119,B06,BUGIS JUNCTION
42231,B08,OPP CANADIAN INTL SCH
72021,B01,BLK 646
53251,B01,BLK 125
23491,B01,UNION CONTAINERS
21339,B09,PREMIER MILK PTE LTD
40191,B01,RAFFLES GIRLS' SCH
17181,B17,OPP BLK 317
54451,B24,BLK 643
67231,B10,RIVERVALE PR SCH
82081,B06,AFT DUNMAN RD
22329,B03,OPP SAM MCCOY ENGRG
67179,B06,OPP BLK 225A
56071,B31,BEF OLD UPP THOMSON RD
59149,B03,BLK 145
43151,B02,OPP GLENDALE PK CONDO
24421,B07,OPP PAN ABRASIVES LTD
45241,B11,OPP BLK 511A
65111,B23,BEF PUNGGOL 17TH AVE
91061,B15,BET HSE NO. 767/767A
49159,B05,ECON GROUP
81099,B06,BLK 102
08031,B01,DHOBY GHAUT STN
65231,NIL,BLK 166
15141,B01,OPP PSA BLDG
12049,B04,OPP PANDAN VALLEY
64331,B01,BLK 508
03217,B03,OPP TEMASEK TWR
15209,B10,OPP PSA WHARVES G3
80161,B03,THE CONCOURSE
22071,B07,BEF JURONG PIER RD
80039,B02,OPP LOR 1 GEYLANG TER
98091,B01,BLK 156
01529,B08,PLAZA PARKROYAL
96231,B05,DB SCHENKER
55011,B50,OPP THE CALROSE
57121,B17,OPP BLK 115B
25439,B06,OPP SUPER CONTINENTAL
59009,NIL,YISHUN INT
27189,NIL,OPP PUB SUB-STN
17179,B16,CLEMENTI STN
93161,B17,OPP POND
44299,B06,CHOA CHU KANG POLYCLINIC
58339,B02,OPP BLK 589D
64219,B08,OPP HEAVY VEH CP
84301,B01,OPP KG CHAI CHEE CC
70381,NIL,Kong Hwa Sch
84219,B02,BET BLKS 139/140
76429,B04,BLK 331
66369,B04,BLK 238
02051,B03,SEATING GALLERY
06131,B03,THE BOYS' BRIGADE HQ
13062,B14,MUTIARA VIEW
47031,B24,BEF KERAMAT RD
67371,B01,BLK 313
42249,B02,BEF ENG KONG PL
65121,B25,OPP TRACK 22
46489,B01,AFT GAMBAS AVE
66381,B01,BLK 334
12201,B01,LOGISHUB @ CLEMENTI
06169,B04,RIVER PL CONDO
11339,B07,DYNASTY LODGE
7509,B03,SMU
44799,B02,BLK 610
28261,B15,AFT S'PORE SCIENCE CTR
10169,B06,TIONG BAHRU PLAZA
59119,B05,BLK 101
97209,B10,CHANGI CHAPEL MUSEUM
96191,B03,BLK 224
77241,B17,OPP BLK 640
77119,B02,AFT PASIR RIS WAY
43251,B06,HILLBROOKS
54319,B02,OPP CHRIST THE KING CH
11369,B03,OPP BUONA VISTA STN
N4591,NIL,BLK 673A
53339,B03,OPP BRIGHT HILL TP
46059,B38,CHARTERED SEMI-CONDUCTOR BLDG
23401,B05,OPP MOBIL MARINE TER
81189,B04,BLK 62
84269,B03,OPP ST ANTHONY'S CANO SCH
46821,B01,BET BLKS 712/713
84379,B04,OPP BLK 546
12109,B04,OPP NGEE ANN POLY
84121,B04,HITACHI CHEMICAL
80311,B03,Blk 3A
50199,NIL,HMI BALESTIER HOSP
14109,B08,KEPPEL DP BLK 517
10269,B04,OPP DELTA SPORTS HALL
43241,B08,OPP HILLVIEW APTS
52039,B11,AFT MUHAJIRIN MOSQUE
40129,B02,NEWTON LIFE CH
24279,B18,CAMERON IRON WORKS
21751,B03,JURONG SEC SCH
10089,B08,BLK 119
21361,B04,BLK 695
47081,B01,AFT SENOKO CRES
92171,NIL,MARSHALL LANE
03059,B01,ONE RAFFLES QUAY
54459,B23,BLK 151
55021,B48,OPP SEASONS PK
11489,B08,OPP QUEENSTOWN LIB
62249,B05,OPP SBST HOUGANG DEPOT
49181,B02,DAPOLITE IND
12119,B08,POLICE KINS TRG CAMP
30099,B02,OPP CHENGTAI NURSERY
42211,B04,HIGHGATE CONDO
66551,B03,BLK 981A
23291,B12,S'PORE SHIPBLDG ENGRG
21291,B04,OPP BILCON IND
43489,B06,OPP BLK 315
67131,B06,BLK 122F
23149,B01,METOXIDE PTE LTD
62219,B01,BLK 158
66201,B01,OPP BROCKHAMPTON DR
77309,B06,OPP BLK 778
49109,B04,KRANJI WATER RECLAMATION PLANT
72069,B04,BLK 121
40199,B02,OPP RAFFLES GIRLS' SCH
14401,NIL,OPP THE FURNITURE WAREHSE
43839,B01A,OPP BLK 336
24611,B09,BEF MARINTEKNIK
23139,B03,BEF LOKYANG WAY
41019,B14,
21181,B03,OPP BLK 5
61069,B01,BLK 101
08138,B06,CONCORDE HOTEL S'PORE
76261,B04,BLK 489B
25519,B04,OPP CHC EXPRESS
46371,B03,BLK 406
10009,INT,BT MERAH INT
19069,B07,OPP AYER RAJAH TELECOMS
22501,B02,BLK 662A
84231,B14,BLK 85
44649,B11,BLK 541A CP
59371,NIL,CHUNG CHENG HIGH SCH
77269,B01,OPP BLK 717
42311,B02,OPP BURGUNDY HILL
46479,B03,BLK 774
73019,B15,BEF ROUNDABOUT
76061,B01,BLK 938
21071,B15,JURONG ABATTOIR
21161,B17,BLK 220
44019,B22,THE LINEAR
83291,B06,FLORA EAST
52331,B03,BLK 27
75071,B06,OPP BLK 819
59609,NIL,OPP BLK392
46551,B02,
49089,B03,ECON MACHINERY
27011,NIL,BLK 55
21299,B03,AFT BILCON IND
15191,B07,PASIR PANJANG STN
23109,B03,Aft Third Lok Yang Rd
53341,B06,BLK 407
20331,B05,VEJOIL PTE LTD
21769,B02,OPP BLK 143
96151,B06,
24411,B05,GUL CAMP
80211,B05,PEOPLE'S ASSN
63089,B13,BLK 241
16219,B02,OPP WHARVES BLDG
22241,B01,OPP BLK 622
54248,B18A,BLK 324
42171,B05,SIGNATURE PK CONDO
47809,B09,OPP SUNSHINE BAKERY
29139,B01,OPP FOH FOH PTE LTD
59319,B25,YISHUN JC
45319,B06,BLK 530
23379,B02,HITACHI ELECT DEVICES
82111,B10,OPP TG KATONG CPLX
81219,B04,OPP GEYLANG POLYCLINIC
27199,NIL,HALL 11
59131,B22,BLK 137
53201,B03,OPP SEMAC
16139,B24,BEF KENT RIDGE TER
26209,B14,OPP ISK S'PORE
34059,B02,YISHUN DIARY FARM
17161,B13,OPP BLK 329
50179,B15,AFT MOULMEIN CC
43499,B01,BLK 419
10439,B03,BLK 55
46649,B03,BLK 515
43781,B12,AFT LP 74
25339,B04,ASIA STEEL WELDED MESH
46559,B01,OPP BLK 101
23421,B09,COMFORT HOLDINGS
42091,B03,OPP BT TIMAH SHOP CTR
17159,B12,BLK 365
77139,B02,BLK 582
N2801,NIL,OPP BOON LAY STN
64561,B06,BLK 574
59359,B03,BLK 322
72041,NIL,OPP BLK 658
23241,B09,AFT BENOI RD
52321,B01,TOA PAYOH STADIUM
66359,B02A,S'GOON STN
12071,B09,BLK 116
28221,B07,
21509,B03,OPP MEIJI SEIKA
46869,B04,BLK 628A
84279,B05,GOLDBELL SVR CTR
16189,B03,COMPUTER CTR
45199,B27,MANDAI POLICE TRG CAMP
52501,B01,TOA PAYOH SWIM CPLX
43291,B04,AFT JLN REMAJA
11281,B15,AFT TAN BOON CHONG AVE
32041,B29,OPP LP 160
31069,B38,BEF OLD CHOA CHU KANG RD
63101,B10,OPP BLK 169
10099,B10,OPP BT MERAH TOWN CTR
20191,B02,BLK 407
83131,B08,AFT LOR H TELOK KURAU
46481,B02,AFT WOODLANDS IND PK E6
70221,B09,BLK 79 FC
59181,B04,OPP BLK 245
11179,B04,BLK 8
21669,B12,OPP BLK 134D
33039,B16,OPP JLN BAHTERA
47501,B01,AFT COVENANT EVANGELICAL FREE CH
07551,B03,FU LU SHOU CPLX
42189,B08,OPP GRAND CHATEAU
82032,B17,BLK 416
46519,B02,OPP BLK 144
22469,B08,BLK 653B
83081,B09,OPP PERPETUAL SUCCOUR CH
67239,B09,OPP RIVERVALE PR SCH
76199,B04,BEF TAMPINES REG LIB
30039,B19,ARMY LOGISTICS BASE
10111,B15,OPP BLK 28
11259,B01,BLK 17
59481,B01,BLK 873
10141,B03,BLK 18
30031,B20,OPP ARMY LOGISTICS BASE
63341,B02,OPP BLK 709
75371,B07,AFT TAMPINES AVE 5
80141,B04,OPP MOUNTBATTEN VOC SCH
45351,B03,BLK 634
59529,B18,OPP YISHUN SAPPHIRE
60101,B09,KWONG WAI SHIU HOSP
13169,B02,GRANGE 80 CONDO
21321,B12,BRC WELD MESH FTY
25239,B44,ASIA-PACIFIC BREWERY
59569,B29,OPP BLK 798
46431,B01,BLK 840
92181,B02,KATONG MALL
60071,B02,KOLAM AYER IND EST
67619,B04,
82149,NIL,BEF KOON SENG RD
42049,B32,HUA GUAN GDN
44149,B01,OPP PHOENIX STN
43229,B02,OPP BLK 266
84149,B05A,LION HOME FOR ELDERS
99039,B20,ST. GEORGE CHAPEL
23079,B09,SAFTI MILITARY INST
46169,B05,
84649,B01,OPP BLK 24
98031,B05,AFT PASIR RIS DR 3
24549,B05,KEPPEL SHIPYARD
67241,B08,BLK 248A
84101,B05,OPP BLK 49
53161,B14,OPP BLK 254
76211,B07,BLK 449
76091,B06,BLK 206
58391,B01,Blk 303
58451,NIL,AFT HEAVY VEH PK
25361,B02,STANDPACK IND
44371,B03,BLK 219
43749,B03,OPP BT VIEW SEC SCH
21679,B02,BLK 329
04223,B06,OLD HILL ST POLICE STN
64601,B06,
83361,B03,
11309,B13,HSE NO. 589
84151,B04,CASAFINA
64211,B07,HEAVY VEH CP
20199,B01,BLK 410
13171,B03,LUCKY TWR
83189,B05,BEF BETHESDA FRANKEL CH
97081,B01,SELARANG PK DRUG REH.
67219,B10,BLK 267 MULTI-STOREY C.P
14021,B12,RADIN MAS MQUE
09038,B10,MIDPOINT ORCHARD
65049,B08,BLK 126A
05009,NIL,OPP OCBC CENTRE
28541,B08,BLK 551
67621,B02,OPP BLK 558
14399,B05,BLK 88
84609,B22,BLK 738
70099,B02,TRAFFIC POLICE
67389,NIL,BLK 317B
65289,B05,EDGEFIELD PRI SCH
77021,B13,OPP BLK 571
96189,B06,BLK 166
20269,B04,OPP BLK 2
84049,B08,BLK 27
76129,B03,ST. HILDA'S SEC SCH
92159,B10,ST. PATRICK'S SEC SCH
19051,B10,OPP TRANSVIEW GOLF CLUB
66481,B01,OPP BLK 968
23331,B09,OPP JP NELSON
52419,B06,CURTIN SINGAPORE
03219,NIL,AFT SHENTON WAY
22521,B06,BLK 651A
71019,B02,BEF PAYA LEBAR ROAD
97099,B04,AFT LOYANG AVE
34041,B03,B03 LIM CHU KANG RD
59069,B08,OPP BLK 757
46591,B10,BLK 303
46501,B03,OPP WOODLANDS TOWN GDN
41149,B02,OPP SICC
06011,B01,OPP OUTRAM PK STN
24599,B01,BEF JOO KOON WAY
21239,B14,OPP BLK 203
45071,B19,BEF MANDAI RD
63199,B10,AFT S'GOON NTH AVE 1
72049,NIL,BLK 658
19041,B09,SCH OF MEDIA \& ICT
44439,B07,BLK 9
17191,B19,NUS HIGH SCH
91099,B09,BEF WILKINSON RD
47581,NIL,OPP BLK 521
27179,B03,AFT LOR DANAU
26369,NIL,SEE HUP SENG
76439,B05,BLK 351
74029,B32,OPP FUTURE TAMPINES IND AVE 4
16249,B08,BEF WHOLESALE CTR
17201,B04,BLK 308
10321,B08,AFT MARGARET DR
65041,B07,BLK 231
16239,B06,OPP WHOLESALE CTR
46379,B04,
45079,B20,AFT MANDAI RD
44771,NIL,Fajar Stn
62231,B08,SCDF HOUGANG CAMP
20151,B19,OPP BLK 411
18061,B05,BLK 71
78139,B06,OPP PASIR RIS PR SCH
70341,B02,TANNERY BLK
58151,B03,BEF SEMBAWANG STN
03223,B03,INTL PLAZA
21121,B11,SPC SVC STN
46039,B34,BEF WOODLANDS IND PK D
67529,B06,OPP BLK 157A
45271,B01,BLK 560
76139,B08,OPP CENTURY SQ
28259,B12,
64161,B17,LP 174
64039,B04,BLK 434
11219,B06,GREAT EASTERN MANS
67109,B08,BLK 235
46209,B01,BLK 2
NIL,B01,WOODLANDS AVE 10
23091,B02,NIPPON
31131,NIL,AFT TRACK 33
52209,B06,BLK 101C CP
55201,B09,OPP ANDERSON JC
46699,B07,THE 888 PLAZA
80219,B06,NATL STADIUM
41031,B23,BEF CROWN CTR
41089,B24,AFT JLN NAGA SARI
27271,B02,BLK 962
06159,B06,RIVER VIEW HOTEL
75111,B02,BLK 874A
77059,B08,BLK 425
96199,B04,OPP BLK 224
15161,B05,PASIR PANJANG CTR
46739,B01,OPP YEW HUAT SCAFFOLDING WORK
05022,B06,PEOPLE'S PK CTR
47099,B04,GOLD KIT
02181,NIL,SUPREME CT
67329,B02A,OPP BLK 310B
46071,B06,BLK 137
31031,B06,CIVIL DEFENCE ACADEMY
52489,B01,OPP TOA PAYOH POLYCLINIC
28411,B02,BLK 526
17399,NIL,OPP FREESIA WOODS CONDO
56099,B36,OPP FORMER SELETAR INST
67009,NIL,SENGKANG INT
76371,B01,BLK 459
23179,B11,AFT SECOND LOKYANG RD
29049,B04,LTH LOGISTICS
22361,B08,BLK 641
66091,B01,GOLDEN HILL EST
82011,B15,AFT TG KATONG CPLX
15041,B22,NOL BLDG
27021,NIL,HALL 15
65029,B04,BLK 111
32089,B22,AFT SG GEDONG CAMP
60069,NIL,KALLANG BASIN SWIM CPLX
96091,B07,APOLLO GDN
41121,B05,S'PORE BIBLE COLLEGE
53369,B09,OPP BLK 454
98231,B07A,LOYANG IND EST
23499,B02,S'PORE SHINEI SANGYO
92189,B01,PARKWAY HOTEL
63311,B08,BLK 634
83229,B03,
58481,NIL,OPP WELLINGTON PR SCH
43529,B08,OPP BT BATOK DRIVING CTR
53179,B02,SIN MING PLAZA
11139,B12,BLK 53A CP
96221,B07,OPP S'PORE EXPO
83062,B05,KEMBANGAN STN
14249,B07,BLK 1
66151,B05,OPP PENSHURST PL
90051,B12,OPP S'PORE SWIM CLUB
50231,B04,ITE BALESTIER
23301,B14,BEF BENOI BASIN
66129,B02,AFT CHUAN GDN
96259,B06,AFT CHANGI GENERAL HOSP
04249,B01,OPP THE TREASURY
67339,B06,OPP BLK 200B
65171,B02,OPP BLK 126A
72081,NIL,OPP BLK 668
72089,NIL,BLK 671A
63291,B02,OPP BLK 115
40211,B05,OPP MET YMCA
40209,B04,THE PINES
21571,B03,OPP JURONG SEC SCH
93169,B22,BEF CP D5
60079,B01,MOM SVCS CTR
03151,B03,OPP GB BLDG
58141,B08,SEMBAWANG CAMP
84671,B01,AFT BLK 156
54041,B05,OPP CT S'PORE
46411,B11,BLK 869
10209,B14,REDHILL STN
16059,B26,JAMIYAH HALFWAY HSE
66331,B03,BLK 554
10189,B10,BLK 104A C.P.
27311,B05,HALL 2
26089,B15,BEF TUAS AVE 20
23039,B23,OPP PHILIPS ELECTRONICS
43179,B09,BLK 231
96241,B01,BUILDERS CTR
31211,B33,AFT MUSLIM CEMY PATH 17
91069,B14,BEF WALTON RD
83011,B01,CASA SARINA
03031,B01,OPP AIA TWR
43061,B15,AFT HILLVIEW RD
42239,B07,GREEN LODGE MANS
92091,B19,OPP ONE AMBER
03129,B01,UIC BLDG
68099,B02,BLK 860
21189,B04,BLK 5
60179,B09,MOM SVCS CTR
28069,B10,BLK 203
47619,B12,OPP WOODSVALE CONDO
46651,B04,BLK 550
22089,B02,NATSTEEL
58021,B23,BEF CANBERRA RD
46131,B03,AFT MARSILING LANE
76101,B08,TAMPINES EAST CC
23191,B05,OPP S'PORE TPT PTE LTD
44029,B24,AFT BLK 185A
21639,B06,JAPANESE GDN
14309,B03,BLK 41
96161,B03,OPP SIMEI STN
16079,B30,BEF PASIR PANJANG PO
40019,B02,LITTLE INDIA STN
92161,NIL,AFT KATONG PO
40079,B08,CHINESE INTL SCH
26279,B09,AFT TUAS STH AVE 4
53129,B05,OPP MARYMOUNT STN
16019,B18,HAW PAR VILLA
43811,B01,BEF SUMMERHILL
16049,B24,WESTVALE
14429,B04,CP B
53169,B13,BLK 254
60211,B01,AFT TAI THONG CRES
14451,B05,
44231,B04,ZHENGHUA PR SCH
42061,B45,KING ALBERT PK
46029,B32,AFT WOODLANDS FIRE STN
46459,B07,BLK 872
64559,B01,BLK 830A
42151,B01,AFT UPP BT TIMAH RD
45161,B04,OPP HIAP HIN
22509,B01,BLK 663E
97161,B03,EDWARDS LIFESCIENCE
84349,B09,FENGSHAN PR SCH
99099,B05,AFT TURNHOUSE RD
56209,B51,BEF THOMSON HILLS DR
67341,B03,OPP BLK 204 CP
54069,B16,OPP BLK 246
83129,B05,AFT JI XIANG CT
21021,B08,BEF JURONG PORT RD
71139,B07,BLK 302
78101,B11,OPP DOWNTOWN EAST
17239,B01,NTUC FAIRPRICE
43221,B01,BLK 267
03211,B01,BEF SHENTON WAY
27281,B01,HALL 1
78241,B03,BET BLKS 453/454
15139,B01,OPP KENT RIDGE STN
59581,B01,
80299,B04,Opp Blk 82
14419,NA,CP A
16071,B27,OPP PASIR PANJANG PO
47811,B12,WOODLANDS SUNNY FOOD
40011,B01,LITTLE INDIA STN
24259,B04,OPP SKF PTE LTD
61099,B01,POTONG PASIR CC
90019,B03,PK SHORE CONDO
40071,B15,LENG KWANG BAPTIST CH
